ID,X,Y
0,420.18402278632436,105.24888270553649
1,301.70410027717304,-250.77784996720823
2,346.8107459835867,426.27954084677174
3,325.9137650938691,79.32035521203211
4,352.38115158447874,-195.78324605828482
5,416.03278386743733,24.689479026662298
6,315.8042991271145,474.16577370485555
7,357.20563453807904,250.2450170528844
8,-19.800397275799668,207.3965061568071
9,283.12547244830296,-46.48514097914713
10,408.2922573007732,315.9577514131705
11,-45.13281296432669,142.69107337686808
12,184.6838259041757,504.1665315299454
13,-13.404615840549809,161.5566696335291
14,164.99770794444348,166.97228884853655
15,18.147395389016737,-138.712664472394
16,171.89964929763946,-64.80384548408387
17,234.49125166921937,619.1282205112163
18,237.9932465884222,67.64524545669275
19,32.058743552139106,203.94568212979215
20,-4.40952454582623,90.10182588431022
21,31.95340408252605,288.6540578717215
22,413.357192126731,281.1877178013368
23,440.03353652641425,209.51736116176642
24,279.83360535149643,605.1034002051839
25,353.8701736940924,172.3261518377651
26,33.829846793910605,91.24237218407725
27,216.580123829511,105.44917579903164
28,341.69641045540186,-139.3196343490029
29,217.53398385682897,559.7601999996712
30,-178.53025279888436,199.5396044109178
31,239.9391319050377,255.43975668450312
32,313.8926806134039,279.22809764041557
33,355.2977408339043,75.65184753155395
34,300.3099630559289,523.5538426098904
35,64.7397740182239,307.09581333713413
36,67.43877227282235,222.7141363239664
37,287.23100511362674,127.43295201098874
38,219.01423792986242,-5.840215516425047
39,94.65602902138635,339.5884034419355
40,-265.6900853488266,90.3343895638919
41,193.77626107199663,352.9278184363591
42,373.5333356618879,353.2886196604636
43,355.0629572100757,411.30916041674334
44,30.096453321687903,616.1694283011982
45,-11.59480740428603,468.0094640465285
46,229.761231789886,351.5843414532853
47,465.6928969699349,307.5265507813073
48,376.6601027395217,-33.1592866226332
49,190.27486631799474,114.25585035795542
50,746.1914510134793,1146.0599632499056
51,613.2917240084342,888.0421047042925
52,824.7901868470396,639.1668402374544
53,596.8840370439041,906.6061658657561
54,1196.5731870999102,897.7537378844538
55,1124.275164230787,834.8466972142255
56,776.8598707384044,757.8198283366823
57,756.7294025117428,681.0170193378051
58,792.5676552480319,769.3854425735612
59,837.3849367426257,799.7767966278878
60,909.4824698101974,972.9812853772684
61,1041.9618432532743,742.1187970216001
62,906.4043103418509,723.0126429909733
63,876.3450995084738,952.1706831763879
64,896.1676367225264,557.9987503591916
65,921.0426237109292,910.8717575906988
66,1093.5370503029094,1117.686936480538
67,422.5182340776737,726.5247182951782
68,1129.9776437275575,907.0419204019047
69,431.39970064337234,572.2224102132127
70,515.3005744147382,907.1101088424555
71,887.5617375986776,570.1495990129147
72,846.1836053934068,832.7588447834858
73,652.0839927880529,722.7597078459032
74,761.5665360112934,837.2905831822904
75,686.0840522484574,490.8266123403116
76,644.9217847745317,663.9322501100143
77,976.4255313144602,818.3713239747831
78,873.3998292758369,644.1994396065409
79,808.3009334049407,1204.4638568764483
80,813.8497803728354,743.1357194535622
81,784.6898099529429,821.8998757115337
82,965.7148283561048,451.4268491704881
83,992.6916552345608,882.7525269999466
84,850.8027995255048,924.3900354029633
85,716.7339861119158,850.7991826527123
86,649.9316503213328,767.8382217237514
87,698.6553176077109,500.8231583171318
88,986.4499466940099,670.8193264192505
89,1144.6631714020325,824.7905257389565
90,856.6324181192809,685.2305027674554
91,1079.1670606269954,784.9018522485691
92,906.9504044647418,752.3073800841005
93,845.4865880499095,913.5189090944247
94,458.2174609483829,675.988377924198
95,753.4343298194267,959.9665244574558
96,876.6097248182449,943.1538729017748
97,1273.7739458490328,984.209247360426
98,891.5616040368604,790.7405697952166
99,1179.55311748677,1097.4031890408023
