ID,X,Y
0,226.23831272613216,710.4719423321343
1,246.73160513125714,748.7784782618492
2,183.85284437786743,755.0976707103324
3,183.81108640399103,785.6012809783459
4,160.88443925275433,827.7836307653498
5,164.35368599903396,797.174265709057
6,174.72059983359748,846.5384482886233
7,183.11714729966678,766.4716630478896
8,257.81188073002016,856.2944474802521
9,301.71974270165725,794.1537300414612
10,104.82154183289394,735.237002788029
11,295.39932348496654,717.005485520628
12,193.9939542976595,850.3526350071957
13,223.9910755756919,825.594162870648
14,232.74176159171486,812.1958590915042
15,227.12407209532537,731.1454517655528
16,177.45178741023065,728.8747702645373
17,143.63655266187453,781.6384461652824
18,127.5096971659163,859.2554034490191
19,205.2099577550484,827.1193917078413
20,793.543397406517,815.3848205655717
21,854.2217069696394,784.2341252081147
22,789.8852029623646,814.1329525230103
23,835.8167330780302,749.979325472636
24,851.2527412766011,778.0531996254664
25,914.1977711567666,814.672460691361
26,823.6486140346432,885.4617896512783
27,763.1343871309778,824.1405240485942
28,879.478792251029,819.7358474100555
29,780.6907628729791,791.1274964583033
30,856.8897984578291,817.8302614595863
31,728.1722236989547,705.9205654810874
32,773.3245918030584,718.0132764570205
33,843.290529125345,796.1951145789021
34,813.2972342901876,856.8208253004285
35,727.5479030430815,836.0784134171422
36,740.386306866314,665.2296435290446
37,807.8398174657718,804.432114267267
38,733.4470597127741,864.0491041423787
39,772.276523146313,742.3534621227708
40,447.04231536464783,458.53181232627065
41,480.223336747687,459.89526323198004
42,596.0921380701998,482.20295412542504
43,446.55967339206757,592.0046090674473
44,614.7422418231108,489.90840055254023
45,450.1568268234144,503.6803520066492
46,539.4511318520916,500.08153435147983
47,466.57450314401626,444.3493155876559
48,516.296034702175,536.2288701949993
49,474.9761036546366,451.4612736124387
50,482.4975438919993,467.63436847925044
51,439.26276648401625,403.30266755044005
52,572.1630273406786,499.2825641595248
53,463.4261364603521,521.0290756534482
54,546.2487980543793,511.0003899278328
55,571.119910908468,469.91643676200806
56,546.741002624061,445.8177816491685
57,509.4501099636723,509.83102433302344
58,425.0552983148942,447.5470250782661
59,476.9841213211898,394.9181542972687
60,144.6552427514377,197.58084311179064
61,225.97847620780487,122.50966996018153
62,257.8894811351902,200.9092489079388
63,188.82538935826543,231.25015477210198
64,207.04761178522872,121.35514103158762
65,178.71803468424488,198.44190724063
66,149.63488944435838,216.02864733051823
67,264.5345760073705,186.6086548883012
68,207.865600202826,219.00021530753745
69,169.9409662673638,189.27803407767047
70,192.375233954409,324.1924705951823
71,246.71246901169167,125.98280441136622
72,200.15139403517784,167.49080255481297
73,172.2739342042267,236.48082154897202
74,136.68344851528045,208.0727142529998
75,271.4588507046582,174.1937595000389
76,162.3309402800818,208.9559114832263
77,212.48711208871705,198.8645734525329
78,312.91075441054625,166.76516287040863
79,177.16156062926842,118.43373219398039
80,194.50300784512993,740.7178774140486
81,105.28326398972752,830.1341836174676
82,102.47573284875982,780.828468015363
83,163.2855529420083,760.8050711938871
84,164.728250725828,805.3314302078738
85,187.08680297266605,806.4242066258383
86,159.1533721228254,677.3232016565664
87,249.16196424758442,720.8593009183555
88,155.31826447819222,780.622748781439
89,249.83285483636854,803.8379173586175
90,130.36414233651712,844.8509185034002
91,232.7771754731907,788.1362052642296
92,109.12465163204281,819.7285297805454
93,224.75631663460578,825.9863683064729
94,128.46305075948902,898.5932205810265
95,249.56187001748617,874.7028815646275
96,225.82809529993594,891.1350473122857
97,216.18092786357624,731.5274625267757
98,302.02871208344527,745.3508270208982
99,131.18010233038544,867.692795292025
