ID,X,Y
0,268.7861484549855,206.3749057998559
1,238.32123106825244,206.68829177931863
2,259.0425980439271,278.9129146546919
3,234.4771288608603,222.265407136822
4,224.66015992235046,173.21551236966087
5,164.31119181010035,109.39787719304212
6,219.08332374784018,318.5506735928227
7,171.2926453559568,98.88735851346846
8,176.53389400956172,257.3077480977137
9,182.5885639229126,271.85474856587257
10,152.03174770547366,284.8228892520477
11,229.9439851744367,242.9250052252218
12,98.13431150708286,200.92324183457006
13,257.2808055948341,255.1306980595947
14,128.39484632859674,223.18989143523532
15,265.01538065747917,186.53434727645273
16,217.53941040542432,211.93954712650248
17,241.0949353776761,218.56946315747615
18,238.3626558541061,156.9249767772592
19,228.752655610045,216.1003716636405
20,235.3422925657228,225.7542054401859
21,180.9815949459407,169.2007807619912
22,234.97236471910665,174.02845297070257
23,201.7272839620817,146.65108747411767
24,142.8152348606674,217.1988190731377
25,173.79911334596073,161.1544569387645
26,127.27235154675567,214.14172173458223
27,223.500455880309,246.27161239381917
28,240.07374094391855,212.45309277171978
29,171.977556343879,295.0744269747595
30,173.48626187512562,205.46131931476305
31,223.2871461151777,210.5182160016648
32,204.24060717562816,200.95891781744905
33,139.18281600676255,267.5328176716414
34,124.1770617892667,201.65299423727583
35,150.62015478068193,236.83239733661216
36,207.60999227325084,247.33441513511542
37,205.98063173837522,220.444012619372
38,215.41111017972153,218.76576270989267
39,206.0142047585822,198.95493936790993
40,185.81146684578735,203.2880134186284
41,225.5007066823822,140.4787152346306
42,61.92221237458756,222.1459819050965
43,171.62996906717206,171.3399783665122
44,205.97408676988658,169.53250416006406
45,179.1007116217871,208.47800211348053
46,200.2756849474514,163.3513949308436
47,241.9381563445731,203.5690486895771
48,184.89044942961107,107.69910636446602
49,282.0304028722531,248.86739501048595
50,732.0324249956703,767.065201133301
51,804.3835598241845,744.7651715233899
52,807.1807611320738,802.2515253041827
53,739.0956358672944,779.0709179166687
54,766.9129600471455,818.0101360853376
55,820.0491361124562,768.0068996678627
56,893.4568933472052,772.4000172336691
57,850.3224674053778,808.925166803452
58,815.9615255342419,747.8625001660109
59,854.320047458815,794.7423787123089
60,918.4864493783309,734.015455594404
61,816.621195312147,690.0933614852097
62,784.7101124653877,772.1662452545796
63,757.5477382982646,719.2034231123812
64,829.3568325228675,761.5433912593431
65,745.4504197093305,815.4794213236745
66,816.3425389385297,827.2470331123129
67,845.7139924224723,782.8195691702073
68,863.6392911362178,799.9181112872566
69,756.4811236551591,718.6420111300238
70,784.8585127138934,907.1262982346467
71,731.09499760144,798.6321362101673
72,767.5530039288006,776.4767014023557
73,787.2607150417642,773.2086250649256
74,738.2376870812199,800.4352943120618
75,752.9254079699978,875.7082892447843
76,764.129120559598,812.8731166695594
77,798.877110960886,842.2896198746374
78,891.603731628164,777.3291920999701
79,808.0624011988933,793.5551113263712
80,671.374839482605,786.9922380136567
81,731.6227736408066,927.8923122020976
82,720.3883895976476,826.4010983124448
83,781.6497535472744,876.5336542919939
84,720.437468656944,744.8639354439922
85,760.6587963021755,720.3350110779661
86,803.4955434408513,741.5961564723377
87,777.7818910733118,668.2730088799437
88,823.7684765712245,762.577124573629
89,801.6789517609287,947.6611003305545
90,816.4652721745676,809.1255829413461
91,750.1679475503472,756.0843636703387
92,793.2875708350508,858.1938425100212
93,766.5737663631852,775.053085978028
94,874.6379154440772,794.3807372227492
95,782.7958462248971,845.375061790551
96,808.5467447330335,753.6633013939443
97,819.0945641178184,754.2466711877548
98,726.3181442915458,878.8472004597834
99,820.5963450668128,784.0626799723759
